iter	RMSE
626	0.02606232673
627	0.02606189589
628	0.02605915864
629	0.02605805868
630	0.02605086843
631	0.02604439441
632	0.02604278836
633	0.0260375441
634	0.02602943777
635	0.02601129533
636	0.02600620833
637	0.026001854
638	0.02599722881
639	0.02599263708
640	0.02598622685
641	0.02598206593
642	0.02597946128
643	0.0259757785
644	0.02597027684
645	0.02596459802
646	0.02596146657
647	0.02595935982
648	0.02595307215
649	0.0259472043
650	0.02594221293
651	0.0259351306
652	0.02593034081
653	0.02592436277
654	0.02591476271
655	0.02590796829
656	0.02590245613
657	0.02589014275
658	0.02588851525
659	0.02588324536
660	0.02587293754
661	0.02586830933
662	0.02585636841
663	0.02584826451
664	0.02583625546
665	0.02583169749
666	0.0258269987
667	0.02582197446
668	0.02581894989
669	0.02581619895
670	0.02581459068
671	0.02581148206
672	0.02580963195
673	0.02580278458
674	0.02579576888
675	0.02579355749
676	0.02579322338
677	0.02578225188
678	0.02577951706
679	0.02577403696
680	0.02576620156
681	0.02575948034
682	0.02575733032
683	0.02574987988
684	0.02574615509
685	0.02573931162
686	0.02572800824
687	0.02571499717
688	0.02570830856
689	0.02570089234
690	0.02569324658
691	0.02569018046
692	0.02568522598
693	0.02567569086
694	0.02567132417
695	0.025662576
696	0.02565942823
697	0.02565785207
698	0.02565238237
699	0.0256453328
700	0.0256370143
701	0.02562403376
702	0.02561259608
703	0.02560600704
704	0.02560494073
705	0.02559840454
706	0.02559736166
707	0.0255909573
708	0.02558509842
709	0.02558009484
710	0.02557175136
711	0.0255664548
712	0.02555958429
713	0.02555416822
714	0.02555157201
715	0.02554828445
716	0.02554249201
717	0.02554096631
718	0.02553033896
719	0.02552702793
720	0.02551546559
721	0.02551426417
722	0.02551168159
723	0.02551022585
724	0.02550693371
725	0.02550224789
726	0.02549576925
727	0.02549023301
728	0.02548380633
729	0.02547923279
730	0.02547673655
731	0.02547072323
732	0.02546586462
733	0.0254643964
734	0.02546363779
735	0.02545457486
736	0.02544758915
737	0.02544608566
738	0.02544268418
739	0.02544153028
740	0.02543747717
741	0.02543145639
742	0.02542970976
743	0.02541789374
744	0.02541060474
745	0.025403235
746	0.02540113317
747	0.02539359773
748	0.0253860277
749	0.02538390847
750	0.02537783126
751	0.02537265943
752	0.02536857151
753	0.0253665283
754	0.02535997286
755	0.02535493286
756	0.02535278912
757	0.02534595349
758	0.02533930983
759	0.02532790615
760	0.02532492251
761	0.0253150973
762	0.02531320732
763	0.02530554558
764	0.02530117405
765	0.02530051285
766	0.02529696723
767	0.02529220622
768	0.02528421218
769	0.02527812065
770	0.02527256977
771	0.02526889579
772	0.02526172026
773	0.02526012241
774	0.02525831729
775	0.02525197869
776	0.02524872868
777	0.02524452757
778	0.0252406531
779	0.02523791933
780	0.02523034346
781	0.02522805037
782	0.02522323113
783	0.02521377631
784	0.02520539914
785	0.02520297874
786	0.02519922251
787	0.02519223087
788	0.02518136457
789	0.02518041888
790	0.02517635745
791	0.02517131926
792	0.02517010659
793	0.02516785507
794	0.02516165996
795	0.02515746624
796	0.02515061411
797	0.0251486384
798	0.02514575429
799	0.02514293248
800	0.0251328141
801	0.02512263162
802	0.02511689445
803	0.02511591851
804	0.02511148828
805	0.02510964163
806	0.02510705493
807	0.025098138
808	0.0250970984
809	0.02509324001
810	0.02508775509
811	0.02508616088
812	0.02508325453
813	0.02507855578
814	0.02507403157
815	0.02506424102
816	0.02506245306
817	0.02506130129
818	0.02505638081
819	0.02505268327
820	0.02505113493
821	0.0250478311
822	0.02504393784
823	0.02504250788
824	0.02503601298
825	0.0250294033
826	0.02502810543
827	0.02502632464
828	0.02502200004
829	0.02502055249
830	0.02501321989
831	0.02501205465
832	0.02500404592
833	0.02499975194
834	0.02499359881
835	0.02499188261
836	0.02499069807
837	0.02498676062
838	0.02498561761
839	0.02498125039
840	0.02497733091
841	0.02497210794
842	0.0249687206
843	0.02496211552
844	0.02495867734
845	0.02495778048
846	0.02494950211
847	0.02494804149
848	0.02494378103
849	0.02494225358
850	0.0249374924
851	0.02493531861
852	0.02493111699
853	0.02492655421
854	0.02492003633
855	0.02491741258
856	0.02491603286
857	0.02491419755
858	0.02491272941
859	0.02490865513
860	0.0249036293
861	0.02490060255
862	0.02489559039
863	0.02489246745
864	0.02488860873
865	0.02488789852
866	0.02488467473
867	0.02488257538
868	0.02488139549
869	0.0248792472
870	0.02487715413
871	0.02487156591
872	0.02485854539
873	0.02485440693
874	0.02484850274
875	0.02484330574
876	0.02484067775
877	0.02483790438
878	0.02483519707
879	0.02483283439
880	0.02483199173
881	0.02481984893
882	0.0248172958
883	0.02480874469
884	0.02480518482
885	0.02480216478
886	0.02479277659
887	0.02478174574
888	0.02477734542
889	0.02477490234
890	0.02477229672
891	0.02476128397
892	0.02475958115
893	0.02475355287
894	0.0247496948
895	0.02474609527
896	0.02474438779
897	0.02473896919
898	0.02473653995
899	0.02473404951
900	0.02472880712
901	0.02472362815
902	0.02471838216
903	0.02471603481
904	0.0247135708
905	0.02470779509
906	0.02469662192
907	0.02469159491
908	0.02469071309
909	0.02468832099
910	0.02468268798
911	0.02468173117
912	0.02467758488
913	0.02467497341
914	0.02467381824
915	0.02466947736
916	0.02466638095
917	0.02466585406
918	0.02466397003
919	0.02466256852
920	0.02466121034
921	0.02465757334
922	0.0246564699
923	0.0246481567
924	0.02464541023
925	0.02464160026
926	0.0246356121
927	0.02462940923
928	0.02462667079
929	0.02462271022
930	0.02461530203
931	0.02461267999
932	0.02461010517
933	0.02460932051
934	0.02460036123
935	0.02459857406
936	0.02459638277
937	0.02459470507
938	0.02458712272
939	0.02458541202
940	0.02458313691
941	0.02457984337
942	0.02457758328
943	0.0245726899
944	0.02456978873
945	0.02456788374
946	0.02456390173
947	0.02455781995
948	0.02455570632
949	0.02455205665
950	0.02454992677
951	0.0245443175
952	0.02454008036
953	0.02453736309
954	0.02453516514
955	0.02453305638
956	0.0245296425
957	0.02452741841
958	0.02451997538
959	0.02450983899
960	0.02450515761
961	0.02450231629
962	0.02449960014
963	0.0244938643
964	0.02449301724
965	0.02448476824
966	0.02448419864
967	0.02448294175
968	0.02448182321
969	0.02447994379
970	0.02447839582
971	0.02447035996
972	0.02446384902
973	0.02445617127
974	0.0244525758
975	0.02444994737
976	0.02444896628
977	0.02444856664
978	0.02444469946
979	0.02444358604
980	0.02444140832
981	0.02444001898
982	0.02443660858
983	0.02443542766
984	0.02443159851
985	0.02442929464
986	0.02442491336
987	0.02442225635
988	0.0244185065
989	0.02441823061
990	0.02441489266
991	0.02440518765
992	0.0243998315
993	0.02439553364
994	0.02439432543
995	0.02439003727
996	0.02438784562
997	0.02438261853
998	0.02438030614
999	0.02437730466
1000	0.02437251424
1001	0.02437133489
1002	0.02436973683
1003	0.02436816434
1004	0.02436619454
1005	0.02436292209
1006	0.02435784791
1007	0.02435602937
1008	0.02435177124
1009	0.02434973628
1010	0.02434283228
1011	0.02434032588
1012	0.02433856959
1013	0.02433701747
1014	0.02433636846
1015	0.02433356533
1016	0.02433012556
1017	0.02432815602
1018	0.02432100438
1019	0.02432005782
1020	0.02431919734
1021	0.02431685027
1022	0.02431297233
1023	0.02431050109
1024	0.02430812635
1025	0.02430522547
1026	0.02429662137
1027	0.02429560949
1028	0.02429076195
1029	0.02428917905
1030	0.02428753797
1031	0.02428320917
1032	0.02428141854
1033	0.02427911306
1034	0.02427129886
1035	0.02426578452
1036	0.0242625275
1037	0.02425933194
1038	0.02425824445
1039	0.02425143433
1040	0.02424626098
1041	0.02424451823
1042	0.02424173895
1043	0.02424059819
1044	0.02423992733
1045	0.02423600299
1046	0.02423075723
1047	0.0242273527
1048	0.02422134335
1049	0.02421613899
1050	0.02420995413
1051	0.02420691466
1052	0.02419784294
1053	0.02419442426
1054	0.02419290977
1055	0.02418686035
1056	0.02418450472
1057	0.02417841514
1058	0.02416842099
1059	0.02416710517
1060	0.02416386715
1061	0.02416172882
1062	0.02415945945
1063	0.02415656758
1064	0.02415526752
1065	0.02415209893
1066	0.0241505747
1067	0.02414726647
1068	0.02414512699
1069	0.02413906807
1070	0.02413577239
1071	0.02413098053
1072	0.02412722258
1073	0.0241260378
1074	0.02412154843
1075	0.02411723909
1076	0.02411495045
1077	0.02411355895
1078	0.02411335173
1079	0.02410769186
1080	0.02410469057
1081	0.02410341576
1082	0.02410020415
1083	0.02409608521
1084	0.02408651351
1085	0.02408161492
1086	0.02407883991
1087	0.0240776673
1088	0.02407635903
1089	0.02407275897
1090	0.02406781851
1091	0.02406558567
1092	0.02406219443
1093	0.0240601612
1094	0.02405707474
1095	0.02405396792
1096	0.02405058557
1097	0.02404839439
1098	0.0240438209
1099	0.02404329237
1100	0.02403864103
1101	0.02403652419
1102	0.02403562336
1103	0.02403366442
1104	0.02403145141
1105	0.02402839427
1106	0.02402207565
1107	0.02402102979
1108	0.02401939053
1109	0.02401749422
1110	0.02401492877
1111	0.02401110217
1112	0.02400880312
1113	0.02400435167
1114	0.02400309324
1115	0.02400036528
1116	0.0239997058
1117	0.02399806876
1118	0.02399710309
1119	0.02399373028
1120	0.02398880629
1121	0.02398776726
1122	0.02398558469
1123	0.0239830105
1124	0.02397986094
1125	0.02397667129
1126	0.0239729206
1127	0.02396370411
1128	0.02396259495
1129	0.02396078979
1130	0.02395666096
1131	0.02395381927
1132	0.02394934577
1133	0.02394585017
1134	0.02394035915
1135	0.02393756278
1136	0.02393627728
1137	0.0239337052
1138	0.02392925877
1139	0.02392887167
1140	0.02392649268
1141	0.02392361761
1142	0.02392223367
1143	0.02392082364
1144	0.02391503386
1145	0.02391105147
1146	0.02390937443
1147	0.02390316693
1148	0.02390199162
1149	0.02390103624
1150	0.02389808838
1151	0.02389561648
1152	0.02389144848
1153	0.02389025542
1154	0.02388579248
1155	0.02388068774
1156	0.02387483937
1157	0.02387164036
1158	0.02386858669
1159	0.02386628201
1160	0.02386435877
1161	0.0238635919
1162	0.0238613202
1163	0.0238544799
1164	0.02385069442
1165	0.02384428845
1166	0.0238435635
1167	0.02384008121
1168	0.02383660233
1169	0.02383346647
1170	0.02382991207
1171	0.02382897213
1172	0.02382800443
1173	0.0238241879
1174	0.02381971165
1175	0.02381657053
1176	0.02381294898
1177	0.0238088452
1178	0.02380526835
1179	0.02380360555
1180	0.02380176576
1181	0.02379730279
1182	0.02379493277
1183	0.02379288447
1184	0.02378962297
1185	0.02378540652
1186	0.02378179375
1187	0.02378039461
1188	0.02377826923
1189	0.02377547728
1190	0.02377348478
1191	0.02376995122
1192	0.02376856267
1193	0.02376659918
1194	0.0237648397
1195	0.02376243689
1196	0.02376018693
1197	0.02375790739
1198	0.02375275421
1199	0.02375070027
1200	0.02374906148
1201	0.0237431344
1202	0.02374269045
1203	0.02373789545
1204	0.02373720708
1205	0.02373467243
1206	0.0237316774
1207	0.02373027355
1208	0.02372763716
1209	0.02372474103
1210	0.02372076395
1211	0.02371949181
1212	0.02371164633
1213	0.02370990057
1214	0.02370808282
1215	0.02370696517
1216	0.02370147313
1217	0.02369808709
1218	0.02369539395
1219	0.02369141803
1220	0.02368469997
1221	0.02368177404
1222	0.02367756062
1223	0.02367018572
1224	0.02366602702
1225	0.02366457216
1226	0.0236574891
1227	0.02365466987
1228	0.02365200218
1229	0.02365154438
1230	0.02364674053
1231	0.02364361599
1232	0.02364219467
1233	0.02363690089
1234	0.02363393299
1235	0.02363371515
1236	0.02363153127
1237	0.02362918323
1238	0.02362797859
1239	0.02362531521
1240	0.02362069162
1241	0.0236195348
1242	0.02361753235
1243	0.02361405306
1244	0.02361047835
1245	0.02360868977
1246	0.02359901072
1247	0.02359614524
1248	0.02359533134
1249	0.02359315663
1250	0.0235901325
1251	0.02358168963
1252	0.02357693372
1253	0.02357282654
1254	0.02356590671
1255	0.02356135987
1256	0.02356107777
1257	0.02355892552
1258	0.02355739298
1259	0.02355646603
1260	0.02355244879
1261	0.02355138944
1262	0.02355085717
1263	0.02354988598
1264	0.02354625712
1265	0.02354295027
1266	0.02354093815
1267	0.02353699504
1268	0.0235357994
1269	0.02352968959
1270	0.02352777894
1271	0.02352482513
1272	0.0235233054
1273	0.0235171374
1274	0.02351362296
1275	0.02351235406
1276	0.0235109114
1277	0.02351010312
1278	0.02350625838
1279	0.02350470766
1280	0.02349963213
1281	0.02349879589
1282	0.02349757887
1283	0.02349477181
1284	0.02349401013
1285	0.02349328294
1286	0.02349163176
1287	0.02348929582
1288	0.02348739919
1289	0.02348598236
1290	0.02348222961
1291	0.02348058693
1292	0.02347807847
1293	0.02347152404
1294	0.02347100222
1295	0.02347050746
1296	0.02346740527
1297	0.02346495659
1298	0.02346200124
1299	0.02345953198
1300	0.0234569642
1301	0.02344984269
1302	0.02344452869
1303	0.02344018563
1304	0.02343441273
1305	0.02343340675
1306	0.02343243878
1307	0.02342628455
1308	0.02342518306
1309	0.02342470006
1310	0.02341929537
1311	0.02341528532
1312	0.02341094658
1313	0.02340921985
1314	0.02340867688
1315	0.02340675104
1316	0.02339820139
1317	0.02339746458
1318	0.02339606207
1319	0.02339358214
1320	0.02338923647
1321	0.02338525783
1322	0.0233819396
1323	0.02338148325
1324	0.02338012531
1325	0.02337636493
1326	0.0233746918
1327	0.02337367326
1328	0.02336926255
1329	0.02336880148
1330	0.02336569077
1331	0.02335964889
1332	0.02335464488
1333	0.02335151447
1334	0.02334728507
1335	0.0233468187
1336	0.02334574914
1337	0.02334207427
1338	0.02333954948
1339	0.02333781733
1340	0.02333600865
1341	0.02333438573
1342	0.02333198792
1343	0.0233284061
1344	0.02332350685
1345	0.02331906545
1346	0.02331837763
1347	0.0233173069
1348	0.02331655033
1349	0.02331576198
1350	0.02331418226
1351	0.02331239385
1352	0.02330967525
1353	0.0233079847
1354	0.0233053744
1355	0.0233045996
1356	0.02330167505
1357	0.02329620903
1358	0.02329530704
1359	0.02329343174
1360	0.02329016325
1361	0.0232867675
1362	0.02328587611
1363	0.02328395668
1364	0.02327983332
1365	0.02327597216
1366	0.02327241953
1367	0.02326386813
1368	0.02325954304
1369	0.02325508471
1370	0.02325053566
1371	0.02324860085
1372	0.02324310106
1373	0.02323905559
1374	0.02323784343
1375	0.02323740533
1376	0.02323682608
1377	0.02323215624
1378	0.02322799277
1379	0.02322217391
1380	0.02321848228
1381	0.02321832684
1382	0.02321393584
1383	0.02321085401
1384	0.02320666415
1385	0.02320432936
1386	0.02320250247
1387	0.02320217914
1388	0.02320031715
1389	0.02319921707
1390	0.02319813301
1391	0.02319758872
1392	0.02319578876
1393	0.02319498782
1394	0.02319247869
1395	0.02318778272
1396	0.02318512878
1397	0.02317792012
1398	0.02317015
1399	0.02316759212
1400	0.02316166333
1401	0.02315982838
1402	0.02315895573
1403	0.02315283121
1404	0.02314687987
1405	0.02314429706
1406	0.02314244916
1407	0.0231402728
1408	0.02313705313
1409	0.02313687697
1410	0.02313589719
1411	0.02313392265
1412	0.02313141115
1413	0.02312807605
1414	0.02312576143
1415	0.02312176439
1416	0.02312023611
1417	0.02311431714
1418	0.02311038428
1419	0.02310754277
1420	0.02310725115
1421	0.02310525907
1422	0.0231016966
1423	0.02310065947
1424	0.02309776914
1425	0.02309410517
1426	0.02309336286
1427	0.0230928044
1428	0.02309015837
1429	0.0230878286
1430	0.02308435699
1431	0.02308247655
1432	0.02308145793
1433	0.02307653955
1434	0.02307577271
1435	0.02307211364
1436	0.0230706837
1437	0.02306747245
1438	0.02306620178
1439	0.02306363815
1440	0.02306296177
1441	0.02306215153
1442	0.02305440494
1443	0.02305203771
1444	0.02305121282
1445	0.02304651901
1446	0.02304497722
1447	0.02304150264
1448	0.02303759115
1449	0.02303540384
1450	0.02303301134
1451	0.02303019422
1452	0.02302664213
1453	0.02302270928
1454	0.023021736
1455	0.02302090168
1456	0.02301780863
1457	0.02301424732
1458	0.02301304414
1459	0.02301222091
1460	0.02301061552
1461	0.02300839743
1462	0.02300622517
1463	0.02300355565
1464	0.0230003453
1465	0.02300010276
1466	0.0229958456
1467	0.02299377941
1468	0.02299313253
1469	0.02299121989
1470	0.02298943771
1471	0.02298721102
1472	0.02298616162
1473	0.02298451508
1474	0.0229840385
1475	0.02298185406
1476	0.02297575481
1477	0.02297502482
1478	0.02297126782
1479	0.02297061102
1480	0.0229681919
1481	0.02296527729
1482	0.02296229818
1483	0.02295979897
1484	0.02295885128
1485	0.02295734458
1486	0.02295253481
1487	0.02295162001
1488	0.02294874715
1489	0.02294535403
1490	0.0229427348
1491	0.0229409179
1492	0.02293717795
1493	0.02293355617
1494	0.02293175422
1495	0.02293001131
1496	0.02292597415
1497	0.02292074357
1498	0.02292032616
